img_no 	 min_val 	max_val 	 ang_x 	 ang_y 	 ang_z 
1320 	 -0.000247 	 1.114766 	 2.636501 	 0.441515 	 2.280388 
1321 	 -0.000241 	 1.317559 	 2.949424 	 -0.950413 	 -0.095117 
1322 	 -0.000305 	 1.239812 	 -2.465372 	 0.865080 	 -0.362885 
1323 	 -0.000207 	 1.187031 	 1.541159 	 0.815548 	 -2.857379 
1324 	 -0.000694 	 1.202185 	 2.895454 	 0.747173 	 2.952525 
1325 	 -0.001419 	 1.456224 	 -1.315221 	 -1.167394 	 -1.798786 
1326 	 -0.000429 	 1.292515 	 2.878828 	 0.232236 	 -2.625379 
1327 	 -0.000427 	 1.080666 	 1.452388 	 -0.301687 	 2.659885 
1328 	 -0.000271 	 1.364509 	 0.722696 	 -0.620375 	 2.429109 
1329 	 -0.000285 	 1.295263 	 -2.983451 	 -0.879889 	 -0.926600 
1330 	 -0.000370 	 1.184330 	 -0.245721 	 -0.280074 	 3.137557 
1331 	 -0.000263 	 1.144400 	 -3.061913 	 -1.090203 	 0.519227 
1332 	 -0.000436 	 1.428711 	 1.158110 	 0.941739 	 -0.945323 
1333 	 -0.000179 	 1.323300 	 -0.073423 	 -0.624961 	 2.563071 
1334 	 -0.000246 	 1.254067 	 1.257371 	 0.075784 	 -2.519807 
1335 	 -0.000269 	 1.333088 	 2.231466 	 1.110196 	 2.555012 
1336 	 -0.000134 	 1.423537 	 -2.018219 	 0.485971 	 -1.257839 
1337 	 -0.000237 	 1.386135 	 -1.310369 	 -0.144349 	 -1.008308 
1338 	 -0.000230 	 1.539447 	 -0.356228 	 0.846076 	 -0.702103 
1339 	 -0.000321 	 1.186550 	 1.565247 	 0.179384 	 -0.648741 
1340 	 -0.000533 	 1.376835 	 0.374348 	 -1.108754 	 -3.047782 
1341 	 -0.000127 	 1.248702 	 0.805027 	 0.149917 	 -2.179571 
1342 	 -0.000303 	 1.154945 	 -2.973009 	 -0.760936 	 2.082830 
1343 	 -0.000430 	 1.404947 	 -1.247888 	 0.200465 	 3.057293 
1344 	 -0.000610 	 1.285417 	 -0.500710 	 0.790854 	 -2.457772 
1345 	 -0.000257 	 1.365660 	 -1.946945 	 0.634412 	 1.118551 
1346 	 -0.000317 	 1.241096 	 -0.774800 	 -0.668911 	 -2.380278 
1347 	 -0.000611 	 1.250040 	 -2.301482 	 1.387379 	 -1.251032 
1348 	 -0.000485 	 1.316010 	 -0.540619 	 0.024089 	 0.115464 
1349 	 -0.000478 	 1.213536 	 -2.828459 	 0.884840 	 1.592717 
1350 	 -0.000211 	 1.358205 	 2.936917 	 -0.306622 	 0.427785 
1351 	 -0.000731 	 1.310715 	 -0.976186 	 -0.538448 	 -2.064843 
1352 	 -0.000175 	 1.125216 	 2.562204 	 0.043666 	 -1.965198 
1353 	 -0.000356 	 1.260073 	 2.734143 	 -0.111608 	 2.265474 
1354 	 -0.000713 	 1.326999 	 -0.206595 	 1.271630 	 -0.271845 
1355 	 -0.000461 	 1.412699 	 -0.475299 	 0.026099 	 2.827465 
1356 	 -0.000461 	 1.290456 	 0.257956 	 -0.213875 	 -2.236693 
1357 	 -0.001476 	 1.440420 	 -1.391991 	 0.803625 	 1.478622 
1358 	 -0.000377 	 1.136203 	 -0.504914 	 -0.571745 	 -2.174818 
1359 	 -0.000350 	 1.157654 	 1.869127 	 1.173852 	 -2.519802 
1360 	 -0.000305 	 1.303931 	 -1.978761 	 -0.424173 	 1.608030 
1361 	 -0.000508 	 1.244040 	 -2.542372 	 -1.256174 	 -2.136811 
1362 	 -0.000369 	 1.363462 	 -1.612965 	 -0.779764 	 1.064516 
1363 	 -0.000750 	 1.185385 	 -1.958872 	 1.536443 	 -0.099102 
1364 	 -0.000758 	 1.417235 	 0.910174 	 -1.212964 	 0.793492 
1365 	 -0.000204 	 1.150264 	 -2.511459 	 0.626539 	 0.042840 
1366 	 -0.000558 	 1.408043 	 -2.732446 	 0.621641 	 1.169826 
1367 	 -0.000319 	 1.318840 	 0.808614 	 0.090036 	 -2.624933 
1368 	 -0.000351 	 1.129588 	 -0.339215 	 0.641495 	 2.035941 
1369 	 -0.000247 	 1.341707 	 -1.521960 	 -0.666756 	 -2.656400 
1370 	 -0.000545 	 1.130527 	 -0.786658 	 0.290886 	 1.787017 
1371 	 -0.000262 	 1.096287 	 -0.859010 	 -0.185783 	 -2.769529 
1372 	 -0.000415 	 1.307753 	 -0.004906 	 0.124149 	 1.913116 
1373 	 -0.000404 	 1.377384 	 1.704286 	 0.480750 	 -0.662419 
1374 	 -0.000250 	 1.410765 	 -1.606149 	 -0.364974 	 -2.007802 
1375 	 -0.000324 	 1.304320 	 -2.971168 	 0.734369 	 2.186758 
1376 	 -0.000540 	 1.169925 	 2.961862 	 0.251325 	 -2.692503 
1377 	 -0.000973 	 1.172259 	 1.610703 	 1.356039 	 -2.241021 
1378 	 -0.000597 	 1.277172 	 -3.124906 	 0.076541 	 -0.550135 
1379 	 -0.000755 	 1.241964 	 0.651289 	 -0.271320 	 -2.953456 
1380 	 -0.000472 	 1.304084 	 0.740843 	 -0.188225 	 0.170972 
1381 	 -0.000608 	 1.148291 	 2.437234 	 0.395499 	 -1.773767 
1382 	 -0.000865 	 1.142780 	 -0.773708 	 0.444542 	 1.685067 
1383 	 -0.000307 	 1.195495 	 2.594185 	 1.057693 	 -1.206863 
1384 	 -0.000260 	 1.333013 	 0.902972 	 0.522185 	 -0.026935 
1385 	 -0.000417 	 1.260390 	 1.743123 	 -1.116003 	 0.026226 
1386 	 -0.000415 	 1.159242 	 2.419193 	 -1.141122 	 -1.159721 
1387 	 -0.000237 	 1.222400 	 -2.298509 	 0.248007 	 2.078165 
1388 	 -0.000359 	 1.202489 	 -0.967051 	 -0.408627 	 3.049151 
1389 	 -0.000203 	 1.244311 	 -2.617030 	 -0.524570 	 -0.472591 
1390 	 -0.000435 	 1.367933 	 2.031081 	 -0.675054 	 0.943182 
1391 	 -0.000314 	 1.077348 	 -2.203322 	 0.737455 	 3.056314 
1392 	 -0.000173 	 1.255003 	 1.208230 	 0.048212 	 -2.355207 
1393 	 -0.000618 	 1.082317 	 -0.037022 	 -1.423888 	 1.029139 
1394 	 -0.000189 	 1.268214 	 1.162309 	 0.652504 	 0.142652 
1395 	 -0.000472 	 1.209540 	 -0.288884 	 0.183590 	 1.434919 
1396 	 -0.000320 	 1.429669 	 -0.633498 	 0.858159 	 -0.665968 
1397 	 -0.000163 	 1.433714 	 0.250962 	 -0.953263 	 2.558874 
1398 	 -0.000791 	 1.296769 	 1.189258 	 -0.127493 	 -2.780572 
1399 	 -0.000479 	 1.399730 	 -1.443562 	 0.055028 	 -3.064144 
1400 	 -0.000588 	 1.294460 	 -0.513290 	 -0.795314 	 0.452502 
1401 	 -0.000219 	 1.103120 	 -0.738880 	 0.005684 	 0.765634 
1402 	 -0.000421 	 1.164366 	 -0.814011 	 -0.297607 	 0.648129 
1403 	 -0.000398 	 1.205941 	 -2.588117 	 -0.670690 	 0.477310 
1404 	 -0.000942 	 1.304139 	 1.043866 	 -1.428763 	 -1.598249 
1405 	 -0.000264 	 1.115559 	 0.775739 	 -0.161209 	 -0.339681 
1406 	 -0.001111 	 1.349285 	 1.453864 	 1.218762 	 -1.349849 
1407 	 -0.000374 	 1.239065 	 3.094007 	 -0.578126 	 0.161531 
1408 	 -0.000264 	 1.332373 	 -1.741612 	 0.188792 	 1.158381 
1409 	 -0.000371 	 1.147133 	 2.805269 	 0.105131 	 1.473891 
1410 	 -0.000205 	 1.290578 	 0.962734 	 0.418723 	 -2.135150 
1411 	 -0.000790 	 1.339072 	 -2.886434 	 1.159906 	 -1.541828 
1412 	 -0.000260 	 1.210329 	 2.336135 	 -0.624410 	 1.991342 
1413 	 -0.000350 	 1.113784 	 -0.145948 	 -0.325920 	 1.618406 
1414 	 -0.000825 	 1.293137 	 1.581205 	 -0.339820 	 0.281926 
1415 	 -0.000330 	 1.324371 	 -0.623274 	 -0.977087 	 -2.426943 
1416 	 -0.000240 	 1.289817 	 1.696640 	 -0.636987 	 0.138410 
1417 	 -0.000139 	 1.264957 	 -1.154905 	 1.121836 	 2.694760 
1418 	 -0.000201 	 1.385463 	 1.341138 	 0.993029 	 -2.411214 
1419 	 -0.000782 	 1.326121 	 0.141643 	 1.315694 	 -1.666539 
1420 	 -0.000315 	 1.118789 	 1.963815 	 -0.329466 	 -0.435369 
1421 	 -0.000315 	 1.260130 	 0.972687 	 0.636879 	 -0.569899 
1422 	 -0.000194 	 1.257182 	 1.081173 	 0.667830 	 0.439471 
1423 	 -0.000413 	 1.254517 	 1.050371 	 0.561861 	 -2.700170 
1424 	 -0.000287 	 1.364873 	 1.732305 	 -1.047804 	 1.037074 
1425 	 -0.000715 	 1.070084 	 2.763595 	 -0.713025 	 1.346443 
1426 	 -0.000728 	 1.260669 	 -0.249867 	 0.004193 	 -1.616464 
1427 	 -0.000725 	 1.378387 	 -0.002025 	 0.323903 	 -1.842556 
1428 	 -0.000206 	 1.311787 	 0.250301 	 -0.073530 	 2.152190 
1429 	 -0.000287 	 1.117328 	 1.411023 	 0.036365 	 -0.422090 
1430 	 -0.000776 	 1.193120 	 -0.482991 	 0.264285 	 0.676606 
1431 	 -0.000243 	 1.256150 	 -2.665970 	 -1.004267 	 -0.853665 
1432 	 -0.000949 	 1.174992 	 0.068943 	 0.899236 	 2.035959 
1433 	 -0.000380 	 1.328952 	 0.742919 	 0.324432 	 -0.677907 
1434 	 -0.000383 	 1.282569 	 -2.927876 	 -0.670322 	 -0.464455 
1435 	 -0.000776 	 1.468441 	 -3.057751 	 -1.162484 	 0.291537 
1436 	 -0.000690 	 1.344266 	 2.031715 	 0.031301 	 -0.010510 
1437 	 -0.000420 	 1.215957 	 -1.474883 	 0.402676 	 -0.173655 
1438 	 -0.000353 	 1.278910 	 -2.257442 	 -0.622136 	 1.932683 
1439 	 -0.000540 	 1.358222 	 2.728680 	 0.084028 	 -3.095715 
1440 	 -0.000139 	 1.144629 	 0.418098 	 0.706792 	 0.908151 
1441 	 -0.000376 	 1.202033 	 -0.960494 	 1.193511 	 0.856627 
1442 	 -0.000557 	 1.222309 	 2.278057 	 1.480403 	 -2.358470 
1443 	 -0.000197 	 1.078046 	 0.816669 	 -0.730000 	 -3.104339 
1444 	 -0.000380 	 1.258667 	 -0.460283 	 0.517791 	 1.173835 
1445 	 -0.000403 	 1.360599 	 1.949881 	 1.186207 	 0.209050 
1446 	 -0.000250 	 1.378538 	 -2.811066 	 0.364804 	 0.711543 
1447 	 -0.000339 	 1.322057 	 2.920013 	 -0.822778 	 -0.008051 
1448 	 -0.000395 	 1.286385 	 -1.240390 	 -0.155410 	 -3.116312 
1449 	 -0.000566 	 1.318443 	 -1.382138 	 0.083319 	 2.806647 
1450 	 -0.000580 	 1.240942 	 2.569526 	 -0.085713 	 -0.293654 
1451 	 -0.000189 	 1.130952 	 2.596522 	 -0.428167 	 -1.996845 
1452 	 -0.000271 	 1.326575 	 0.842532 	 -0.280076 	 -2.348129 
1453 	 -0.000354 	 1.417383 	 -2.066031 	 -0.911379 	 -1.144183 
1454 	 -0.000424 	 1.287891 	 -1.611085 	 -0.072864 	 -0.183610 
1455 	 -0.000582 	 1.250031 	 -1.038686 	 -0.755591 	 2.848475 
1456 	 -0.000225 	 1.274398 	 0.217455 	 -0.111580 	 -1.899309 
1457 	 -0.000155 	 1.299943 	 -1.465310 	 0.764946 	 2.070040 
1458 	 -0.000328 	 1.118285 	 2.632232 	 0.456900 	 3.102756 
1459 	 -0.000283 	 1.339724 	 -2.761337 	 0.063564 	 -0.692692 
1460 	 -0.000365 	 1.223054 	 2.401243 	 -0.217644 	 0.665016 
1461 	 -0.000249 	 1.129075 	 -3.097229 	 0.417292 	 -0.424151 
1462 	 -0.000305 	 1.258256 	 1.676571 	 -1.266323 	 0.714343 
1463 	 -0.000266 	 1.584784 	 -2.659196 	 0.017344 	 1.211831 
1464 	 -0.000323 	 1.495292 	 1.540467 	 0.423885 	 0.894611 
1465 	 -0.000613 	 1.207074 	 -1.963737 	 -1.299899 	 -2.696903 
1466 	 -0.001173 	 1.347621 	 -1.538660 	 0.451642 	 1.078632 
1467 	 -0.000319 	 1.206115 	 0.418488 	 0.944848 	 -0.536503 
1468 	 -0.000322 	 1.299084 	 1.990293 	 0.641237 	 -0.192850 
1469 	 -0.000478 	 1.484800 	 -2.528538 	 0.157401 	 -1.781480 
1470 	 -0.000586 	 1.319234 	 2.817026 	 -0.181314 	 -1.012813 
1471 	 -0.000524 	 1.621165 	 -2.047863 	 -0.231227 	 1.338942 
1472 	 -0.000485 	 1.316319 	 -1.776875 	 1.073195 	 1.854467 
1473 	 -0.000750 	 1.242114 	 1.676868 	 -0.610839 	 3.117669 
1474 	 -0.000344 	 1.294414 	 0.072015 	 0.921533 	 1.181413 
1475 	 -0.000340 	 1.497064 	 0.608466 	 -1.377464 	 -1.027889 
1476 	 -0.000521 	 1.193307 	 1.963134 	 0.961705 	 1.021246 
1477 	 -0.000194 	 1.313662 	 -2.434672 	 0.051293 	 -1.164959 
1478 	 -0.000721 	 1.328392 	 1.651870 	 -0.149629 	 -1.169875 
1479 	 -0.000220 	 1.283920 	 -2.275821 	 -0.927166 	 0.090731 
1480 	 -0.000552 	 1.238920 	 0.004141 	 0.612021 	 1.628707 
1481 	 -0.000232 	 1.457093 	 1.782734 	 -0.346844 	 -2.294611 
1482 	 -0.000204 	 1.438879 	 0.771658 	 0.657421 	 2.218017 
1483 	 -0.000331 	 1.430868 	 -1.568201 	 -0.441584 	 1.214207 
1484 	 -0.000161 	 1.248543 	 0.629394 	 0.450657 	 0.845166 
1485 	 -0.000580 	 1.208127 	 0.283603 	 0.497089 	 1.732795 
1486 	 -0.000461 	 1.084665 	 -0.380046 	 0.399920 	 -1.531770 
1487 	 -0.000318 	 1.197519 	 -1.276907 	 -0.161845 	 0.626531 
1488 	 -0.000234 	 1.402072 	 -1.808164 	 -0.402782 	 2.505562 
1489 	 -0.000575 	 1.284436 	 -1.910074 	 -0.127134 	 -3.065496 
1490 	 -0.000147 	 1.429742 	 -0.843651 	 -1.157787 	 3.055681 
1491 	 -0.000246 	 1.279102 	 2.797111 	 -0.969497 	 0.812291 
1492 	 -0.000510 	 1.492113 	 0.056728 	 -0.677541 	 1.870709 
1493 	 -0.000549 	 1.215455 	 -1.105018 	 -0.709174 	 1.366988 
1494 	 -0.000345 	 1.083562 	 -0.039545 	 -0.296024 	 -3.071313 
1495 	 -0.000844 	 1.276338 	 2.041816 	 0.680035 	 1.426727 
1496 	 -0.000434 	 1.325687 	 -0.452033 	 0.338066 	 0.975888 
1497 	 -0.000483 	 1.207594 	 -0.413431 	 -0.594551 	 1.020438 
1498 	 -0.000477 	 1.093648 	 2.964563 	 -0.812320 	 1.195546 
1499 	 -0.000727 	 1.182388 	 -2.137084 	 0.654713 	 0.278392 
1500 	 -0.000390 	 1.326266 	 2.191409 	 -1.272729 	 -2.846779 
1501 	 -0.000176 	 1.308533 	 -0.886920 	 -0.078231 	 -0.674813 
1502 	 -0.000988 	 1.162921 	 -3.015266 	 0.712620 	 1.411925 
1503 	 -0.000315 	 1.128941 	 -1.326773 	 0.370670 	 -2.347125 
1504 	 -0.000291 	 1.455293 	 -1.932233 	 -0.715973 	 -1.895796 
1505 	 -0.000234 	 1.264595 	 2.602405 	 0.121411 	 -2.097270 
1506 	 -0.000357 	 1.390747 	 2.670995 	 0.854983 	 0.691797 
1507 	 -0.000482 	 1.425520 	 1.803211 	 1.202257 	 -3.110876 
1508 	 -0.000830 	 1.393977 	 -1.602443 	 0.943604 	 1.383166 
1509 	 -0.000221 	 1.224093 	 1.875331 	 -0.441884 	 0.533241 
1510 	 -0.000357 	 1.306212 	 -0.237037 	 1.197731 	 -2.395567 
1511 	 -0.000256 	 1.221781 	 -1.267590 	 0.821327 	 0.588697 
1512 	 -0.000248 	 1.303484 	 -1.332931 	 -0.350757 	 -2.381019 
1513 	 -0.000437 	 1.385648 	 0.681611 	 0.774891 	 2.164193 
1514 	 -0.000273 	 1.293383 	 -2.378765 	 -0.069665 	 2.402311 
1515 	 -0.000215 	 1.361918 	 2.674523 	 1.215125 	 -2.902068 
1516 	 -0.000396 	 1.502701 	 -1.967677 	 -0.788247 	 1.820223 
1517 	 -0.000462 	 1.316324 	 -1.323519 	 0.056223 	 2.507811 
1518 	 -0.000250 	 1.336188 	 1.122161 	 -0.019754 	 -1.709772 
1519 	 -0.000620 	 1.410742 	 -2.050466 	 -0.548520 	 1.500345 
1520 	 -0.000275 	 1.227900 	 -2.986974 	 0.848869 	 0.131808 
1521 	 -0.001164 	 1.224243 	 -0.906095 	 -0.011058 	 1.653972 
1522 	 -0.000893 	 1.128867 	 -2.133501 	 0.507973 	 0.378746 
1523 	 -0.000832 	 1.127495 	 2.881610 	 0.169573 	 -0.136256 
1524 	 -0.000681 	 1.237205 	 -0.601600 	 1.485313 	 -1.103988 
1525 	 -0.000241 	 1.177265 	 -1.403315 	 0.123477 	 -2.318893 
1526 	 -0.000256 	 1.262380 	 1.460825 	 -0.261054 	 -2.400419 
1527 	 -0.000542 	 1.320127 	 -0.173547 	 0.181338 	 -1.902711 
1528 	 -0.000515 	 1.318522 	 1.393523 	 -0.180649 	 -2.900550 
1529 	 -0.001189 	 1.302097 	 0.478850 	 1.304736 	 -3.052893 
1530 	 -0.000401 	 1.194924 	 2.732619 	 0.199378 	 -2.967863 
1531 	 -0.000661 	 1.317207 	 -0.876881 	 0.097151 	 -0.065481 
1532 	 -0.000286 	 1.314712 	 -0.606546 	 1.392260 	 2.890040 
1533 	 -0.000394 	 1.213936 	 -2.822919 	 0.759309 	 -2.961123 
1534 	 -0.000473 	 1.380062 	 0.342753 	 -0.945570 	 1.239452 
1535 	 -0.000488 	 1.241892 	 0.854912 	 1.172375 	 2.540163 
1536 	 -0.000562 	 1.208479 	 -1.371746 	 -0.712092 	 3.058719 
1537 	 -0.000549 	 1.268905 	 -0.300798 	 -0.041013 	 -0.522629 
1538 	 -0.000321 	 1.209035 	 0.477274 	 -0.173088 	 -0.558982 
1539 	 -0.000330 	 1.282878 	 -2.275545 	 0.619018 	 -1.443430 
1540 	 -0.000333 	 1.228474 	 -0.962155 	 -0.341588 	 0.669656 
1541 	 -0.000490 	 1.287291 	 1.081901 	 0.238113 	 1.455840 
1542 	 -0.000367 	 1.355084 	 0.200985 	 -0.108068 	 2.411048 
1543 	 -0.001722 	 1.297315 	 -0.910136 	 0.624948 	 1.767773 
1544 	 -0.000585 	 1.316778 	 -3.021723 	 -1.276613 	 -1.609596 
1545 	 -0.000422 	 1.255020 	 -1.730743 	 -0.765878 	 3.003333 
1546 	 -0.000340 	 1.171028 	 1.973389 	 -0.766508 	 2.198114 
1547 	 -0.000665 	 1.552337 	 1.140424 	 1.060428 	 -0.873777 
1548 	 -0.000436 	 1.367039 	 1.266044 	 0.935389 	 1.625377 
1549 	 -0.000440 	 1.353487 	 1.105717 	 1.050489 	 -2.443350 
1550 	 -0.000333 	 1.285764 	 0.119396 	 0.464666 	 0.509614 
1551 	 -0.000543 	 1.184125 	 -1.369401 	 -0.171323 	 -2.406669 
1552 	 -0.000322 	 1.337539 	 -1.623474 	 0.725447 	 2.641021 
1553 	 -0.000136 	 1.299442 	 -1.381282 	 -0.620328 	 -0.545917 
1554 	 -0.000261 	 1.240107 	 -0.778431 	 -0.602634 	 -2.395637 
1555 	 -0.000931 	 1.370351 	 -2.955091 	 1.434042 	 -1.991972 
1556 	 -0.000523 	 1.159740 	 -0.705083 	 -0.197316 	 -3.040919 
1557 	 -0.000974 	 1.335048 	 -1.347904 	 1.171554 	 1.699751 
1558 	 -0.000452 	 1.356596 	 -0.165104 	 0.411197 	 0.792995 
1559 	 -0.000111 	 1.251338 	 -1.420652 	 -0.760302 	 0.611223 
1560 	 -0.000312 	 1.250548 	 2.383321 	 0.152362 	 1.958049 
1561 	 -0.000432 	 1.224247 	 0.339573 	 0.337760 	 2.479303 
1562 	 -0.000603 	 1.335120 	 -2.829630 	 0.636040 	 -0.920472 
1563 	 -0.000476 	 1.360737 	 2.228611 	 -0.285490 	 3.141010 
1564 	 -0.000213 	 1.227880 	 1.985931 	 0.217047 	 -0.993734 
1565 	 -0.000551 	 1.217045 	 -0.585845 	 -0.231492 	 -0.481738 
1566 	 -0.000414 	 1.272629 	 1.845747 	 0.020132 	 -2.918369 
1567 	 -0.000281 	 1.279589 	 -0.021371 	 0.424509 	 0.258036 
1568 	 -0.000523 	 1.152936 	 -0.220175 	 -0.237467 	 -1.553965 
1569 	 -0.000356 	 1.283409 	 -1.367467 	 -0.310677 	 -0.178353 
1570 	 -0.000506 	 1.161223 	 -2.947679 	 -0.910956 	 -2.081074 
1571 	 -0.000283 	 1.345911 	 1.777650 	 -1.247216 	 0.656759 
1572 	 -0.000520 	 1.233533 	 2.703562 	 1.407948 	 -2.428719 
1573 	 -0.000340 	 1.317301 	 -1.735865 	 0.254435 	 1.098783 
1574 	 -0.000140 	 1.359814 	 1.331883 	 0.789110 	 -2.555145 
1575 	 -0.000281 	 1.409378 	 -2.551676 	 -0.951451 	 -0.372430 
1576 	 -0.000214 	 1.278008 	 1.723681 	 -0.608533 	 0.440323 
1577 	 -0.000223 	 1.266403 	 -0.828515 	 0.047354 	 2.424827 
1578 	 -0.000652 	 1.238494 	 -1.852211 	 -0.812371 	 -0.450779 
1579 	 -0.000324 	 1.101936 	 1.708815 	 -0.000597 	 -0.520412 
1580 	 -0.000447 	 1.252617 	 1.492947 	 0.641901 	 -2.932019 
1581 	 -0.000273 	 1.093799 	 2.193340 	 -0.020073 	 2.490723 
1582 	 -0.000362 	 1.178235 	 -0.417810 	 -0.404891 	 -0.421473 
1583 	 -0.001344 	 1.429308 	 0.360420 	 0.170475 	 -1.254544 
1584 	 -0.000294 	 1.221507 	 -1.150830 	 1.401966 	 0.088577 
1585 	 -0.000143 	 1.151356 	 2.051259 	 1.056785 	 -2.221077 
1586 	 -0.000390 	 1.176653 	 2.436262 	 0.688960 	 -2.166063 
1587 	 -0.000156 	 1.222767 	 -2.733538 	 -0.739463 	 2.068354 
1588 	 -0.000661 	 1.379222 	 1.026030 	 1.046349 	 1.844706 
1589 	 -0.000272 	 1.111966 	 -1.756257 	 0.444096 	 0.369520 
1590 	 -0.000295 	 1.192432 	 -2.041909 	 0.150944 	 -2.534444 
1591 	 -0.000419 	 1.306857 	 -0.703052 	 -0.230785 	 2.770484 
1592 	 -0.000320 	 1.187343 	 2.076655 	 0.378703 	 -2.113976 
1593 	 -0.000310 	 1.192793 	 -0.120951 	 -0.409700 	 -2.125394 
1594 	 -0.000168 	 1.133638 	 -0.740389 	 -0.270832 	 0.773600 
1595 	 -0.000204 	 1.370005 	 -0.414279 	 0.785984 	 2.492710 
1596 	 -0.000210 	 1.339250 	 -2.630847 	 0.290895 	 1.098172 
1597 	 -0.000724 	 1.342094 	 1.288077 	 -0.862488 	 1.558727 
1598 	 -0.000549 	 1.138803 	 1.847337 	 -0.132346 	 2.503864 
1599 	 -0.000740 	 1.354150 	 -0.810715 	 -0.949799 	 1.101982 
1600 	 -0.000217 	 1.353719 	 1.249684 	 0.498686 	 -2.077407 
1601 	 -0.000204 	 1.318491 	 1.123812 	 0.192425 	 0.913415 
1602 	 -0.000513 	 1.132301 	 2.955457 	 -0.083902 	 -2.179281 
1603 	 -0.000396 	 1.108449 	 -2.433692 	 0.018853 	 0.272197 
1604 	 -0.000250 	 1.310780 	 -2.426941 	 -0.840118 	 -3.028559 
1605 	 -0.000158 	 1.308885 	 3.089207 	 -1.037704 	 -0.326766 
1606 	 -0.000465 	 1.180444 	 2.860000 	 -0.214566 	 -1.523452 
1607 	 -0.000278 	 1.335394 	 2.134780 	 -0.143279 	 0.804813 
1608 	 -0.001538 	 1.416686 	 -0.309662 	 -1.380544 	 -2.846204 
1609 	 -0.000441 	 1.493120 	 -3.035548 	 1.280756 	 0.993288 
1610 	 -0.000351 	 1.183011 	 -3.099008 	 1.284771 	 2.298045 
1611 	 -0.000689 	 1.458026 	 1.079494 	 -0.830639 	 1.609750 
1612 	 -0.000209 	 1.360641 	 2.102311 	 0.017243 	 2.010875 
1613 	 -0.000492 	 1.324660 	 0.486815 	 -0.578403 	 -2.190904 
1614 	 -0.000518 	 1.375626 	 0.016012 	 0.700865 	 3.087032 
1615 	 -0.000258 	 1.412071 	 1.887088 	 -0.487278 	 0.738486 
1616 	 -0.000246 	 1.446062 	 -2.051668 	 -0.450135 	 2.238233 
1617 	 -0.000442 	 1.168930 	 -0.143476 	 -0.764056 	 1.941912 
1618 	 -0.000631 	 1.197270 	 0.572010 	 0.932119 	 -1.358160 
1619 	 -0.000338 	 1.201383 	 -0.190279 	 -1.001435 	 -1.998410 
1620 	 -0.000543 	 1.325308 	 -0.897276 	 -1.035584 	 -2.319678 
1621 	 -0.000185 	 1.183874 	 -2.420504 	 -0.398279 	 -0.825278 
1622 	 -0.000391 	 1.195532 	 0.307582 	 0.479876 	 0.010906 
1623 	 -0.001220 	 1.221728 	 0.091617 	 -0.319130 	 -1.396052 
1624 	 -0.000569 	 1.186332 	 3.125357 	 -0.377204 	 -1.658355 
1625 	 -0.000195 	 1.213356 	 -1.092597 	 1.066794 	 -0.162809 
1626 	 -0.000436 	 1.434736 	 -1.242152 	 -0.019314 	 -1.840728 
1627 	 -0.001474 	 1.460001 	 -1.707021 	 0.885297 	 1.460051 
1628 	 -0.000287 	 1.190120 	 -2.509430 	 0.442072 	 -1.101987 
1629 	 -0.000237 	 1.300526 	 -2.857621 	 -0.639446 	 -0.447678 
1630 	 -0.000226 	 1.204646 	 2.049353 	 0.655137 	 2.757535 
1631 	 -0.000211 	 1.173908 	 0.706006 	 -1.087531 	 -2.923500 
1632 	 -0.000363 	 1.270311 	 0.805578 	 -0.990015 	 -0.649834 
1633 	 -0.001036 	 1.317030 	 2.200779 	 -0.986802 	 -2.072591 
1634 	 -0.000510 	 1.247917 	 2.179945 	 0.052171 	 1.670337 
1635 	 -0.000768 	 1.334443 	 1.604494 	 -0.057734 	 -3.077652 
1636 	 -0.000649 	 1.284223 	 1.012781 	 0.290678 	 -0.051552 
1637 	 -0.000343 	 1.511327 	 -1.079811 	 -1.153037 	 -0.151845 
1638 	 -0.000219 	 1.344609 	 1.599131 	 0.464047 	 -2.270857 
1639 	 -0.000312 	 1.254116 	 -3.052799 	 0.196902 	 0.406877 
1640 	 -0.001046 	 1.288765 	 2.147175 	 -0.382803 	 -1.767109 
1641 	 -0.000246 	 1.222813 	 0.797034 	 0.899586 	 -0.206140 
1642 	 -0.000453 	 1.142611 	 0.142347 	 0.493768 	 2.280375 
1643 	 -0.001166 	 1.401419 	 1.677587 	 -1.168088 	 1.466146 
1644 	 -0.000279 	 1.201701 	 -1.804153 	 -0.420866 	 -2.735080 
1645 	 -0.000689 	 1.403490 	 -2.419735 	 -0.274068 	 -1.898184 
1646 	 -0.000277 	 1.180567 	 0.479849 	 0.767747 	 -1.838916 
1647 	 -0.001769 	 1.462082 	 1.893406 	 1.082673 	 1.876921 
1648 	 -0.000235 	 1.317922 	 -0.652768 	 -1.461644 	 -2.042330 
1649 	 -0.000395 	 1.241376 	 2.896531 	 0.073774 	 2.903195 
1650 	 -0.000554 	 1.387126 	 -0.932799 	 1.397236 	 -0.731204 
1651 	 -0.000350 	 1.284465 	 -0.443881 	 0.290026 	 -2.017090 
1652 	 -0.000202 	 1.359522 	 0.639715 	 -0.580710 	 2.162225 
1653 	 -0.000275 	 1.226536 	 2.803790 	 0.403939 	 1.977043 
1654 	 -0.000311 	 1.468072 	 -2.067017 	 1.159753 	 -2.437369 
1655 	 -0.000514 	 1.325307 	 -0.109491 	 0.162378 	 1.286176 
